OBJECTID;Name;Exposition;Hangneig;Woelbung;TWIndex;LS-Faktor;Pfad_Fluss;Pfad_Dorf
2329;B2330;123,6900024;1,674520016;-1,790400028;-17,05480003;1,588780046;182,4730072;513,0339966
2330;B2331;330,9450073;2,390079975;3,203419924;-16,77350044;1,713029981;152,2539978;573,8499756
2331;B2332;186,3399963;2,102440119;1,23973;-15,92889977;2,029439926;189,4140015;1027,969971
2332;B2333;0;1,393409967;-17,29039955;-15,69869995;1,808320045;0;836,4589844
2333;B2334;188,1300049;1,642019987;0,00334503;-10,74660015;2,303179979;257,57901;692,2329712
2334;B2335;101,3099976;1,18422997;9,874110222;-16,43930054;1,947059989;467,82901;796,5150146
2335;B2336;258,6900024;1,18422997;-7,802899837;-10,56820011;2,420900106;728,6090088;1071,640015
2336;B2337;135;0,328489989;-1,602300048;-9,137660027;1,955029964;689,8330078;1245,319946
2337;B2338;18,43490028;1,46875;15,40499973;-10,14080048;1,742310047;819,9199829;1175,26001
2338;B2339;315;2,298219919;-73,16609955;-14,28139973;2,569180012;839,3170166;1168
2339;B2340;270;1,393409967;-11,38379955;-16,95199966;1,504119992;1001,960022;1332,25
2340;B2341;26,56509972;2,076669931;3,139359951;-7,329730034;3,056900024;831,0150146;1593,880005
2341;B2342;135;0,328489989;3,024940014;-7,989659786;3,8878901;759,8359985;1422,109985
2342;B2343;146,3099976;1,674520016;-26,9409008;-10,51830006;5,461760044;1263,25;1950,439941
2343;B2344;82,36669922;21,64119911;1,809360027;-17,44079971;2,415659904;1937,150024;1686
2344;B2345;290,5559998;3,962869883;-0,971606016;6,47232008;0;1259,430054;1557,5
2345;B2346;132,4550018;14,48040009;-13,49779987;-13,76720047;4,730120182;1642,849976;1894,640015
2346;B2347;121,6750031;12,61999989;-5,263020039;-14,7826004;3,632339954;1678,97998;1931,160034
2347;B2348;22,38010025;4,262539864;17,96809959;-16,20219994;2,171430111;576,4689941;956,0339966
2348;B2349;195,9450073;3,378129959;6,472909927;-14,18280029;2,429860115;693,0009766;966,3930054
2349;B2350;251,5650024;0,734493971;3,025650024;-3,680269957;6,718910217;1092,369995;764,8300171
2350;B2351;225;0,328489989;3,032870054;-15,94869995;1,728430033;1487,290039;631,9039917
2351;B2352;188,1300049;1,642019987;5,56938982;-17,04070091;1,726179957;455,5820007;383,9559937
2352;B2353;180;0,464549989;-9,649430275;-16,9192009;1,634619951;607,3930054;446,7600098
2353;B2354;71,56500244;0,734493971;5,70167017;-9,622570038;1,677320004;515,8040161;931,4000244
2354;B2355;180;0,929039001;-22,37490082;-10,94159985;1,554329991;576,5999756;996,0869751
2355;B2356;153,4349976;1,038669944;12,76480007;-10,93449974;1,62033999;273,3720093;541,0280151
2356;B2357;210,9640045;1,354159951;46,75930023;-9,795280457;2,230619907;273,2739868;450,0130005
2357;B2358;225;0,985383987;7,840169907;-17,17239952;1,551319957;60,74769974;750,2559814
2358;B2359;0;0,464549989;7,83728981;-9,594479561;1,784279943;121,6100006;1028,560059
2359;B2360;341,5650024;2,202519894;-59,0182991;-11,5649004;4,126140118;334,4809875;971,0410156
2360;B2361;270;0,464549989;15,65779972;-6,401360035;3,505789995;455,9100037;1021,179993
2361;B2362;288,4349976;0,734493971;1,316650033;-9,752750397;2,830980062;547,6110229;1005,940002
2362;B2363;45;0,656958997;-31,0848999;NA;NA;273,519989;846,1229858
2363;B2364;71,56500244;0,734493971;20,85580063;-9,137550354;6,709499836;940,9869995;1477,359985
2364;B2365;90;0,929039001;55,94440079;-10,5703001;1,911409974;668,1890259;1341,02002
2365;B2366;270;0,929039001;8,586970329;-17,59799957;1,521700025;637,5289917;1197,530029
2366;B2367;345,9639893;1,914720058;9,470820427;-16,79780006;1,707020044;758,9580078;1256,02002
2367;B2368;161,5650024;1,46875;4,302060127;-11,57890034;1,597790003;637,6439819;966,1929932
2368;B2369;45;0,985383987;-11,41679955;-7,31028986;3,003669977;819,6900024;1148,23999
2369;B2370;135;0,328489989;-11,23649979;-10,19250011;1,334990025;1578,219971;1343,390015
2370;B2371;149,0359955;1,354159951;-4,90681982;-9,108440399;2,618809938;2427,97998;659,1339722
2371;B2372;210,9640045;1,354159951;-48,66070175;-10,51189995;1,774940014;2275,98999;657,0159912
2372;B2373;270;0,464549989;0,0592371;-5,868899822;3,89989996;1581,619995;752,4110107
2373;B2374;149,0359955;1,354159951;2,367219925;-10,61100006;4,998300076;2949,030029;1739,920044
2374;B2375;78,69010162;12,81060028;-0,731639028;-14,67370033;3,72916007;3296,469971;2055,300049
2375;B2376;45;0,656958997;-3,492729902;-16,17480087;1,639070034;4791,370117;1317
2376;B2377;101,3099976;1,18422997;-1,978060007;-16,40719986;1,565289974;4396,97998;1492,77002
2377;B2378;122,0049973;4,374139786;-4,027830124;-10,05340004;7,23360014;3983,139893;1680,569946
2378;B2379;333,4349976;1,038669944;3,168410063;-9,646050453;1,982900023;3927,149902;2171
2379;B2380;45;3,281349897;3,450119972;-13,52180004;3,285300016;3544,860107;2021,829956
2380;B2381;315;0,328489989;-48,20289993;NA;NA;4260,97998;1837,469971
2381;B2382;180;0,929039001;5,930960178;-16,59889984;1,50425005;4552,009766;1446,069946
2382;B2383;333,4349976;1,038669944;25,85919952;-11,74370003;1,506489992;5280,399902;318,0700073
2383;B2384;270;1,85758996;-10,98250008;-13,8817997;2,580529928;4886,930176;737,5560303
2384;B2385;285,2550049;7,894859791;-21,11440086;-16,34560013;2,424390078;4153,109863;434,8699951
2385;B2386;63,43489838;3,113300085;-33,99919891;-8,13424015;9,642809868;4204,75;293,4060059
2386;B2387;302,4710083;3,025749922;-8,140979767;-14,68500042;2,789680004;5035,890137;1038,51001
2387;B2388;355,2359924;5,576369762;-6,580359936;-16,91049957;2,029750109;5364,660156;709,7349854
2388;B2389;180;1,393409967;-2,924920082;-11,3512001;1,504639983;5848,810059;224,9700012
2389;B2390;288,4349976;0,734493971;6,89771986;3,850759983;0;5815,25;262,9159851
2390;B2391;45;2,298219919;2,641089916;-4,95870018;4,985489845;5773,529785;300,7200012
2391;B2392;146,3099976;1,674520016;-14,06709957;-8,118740082;2,999229908;5679,069824;892,71698
2392;B2393;341,5650024;0,734493971;-5,885200024;-6,728139877;2,992419958;5416,459961;626,7020264
2393;B2394;75,96379852;1,914720058;0,873001993;-14,63500023;2,737600088;5280,600098;853,973999
2394;B2395;71,56500244;0,734493971;0,611384988;-6,030749798;3,879630089;5614,490234;459,696991
2395;B2396;251,5650024;0,734493971;6,892270088;-5,220339775;5,114459991;5498,370117;575,822998
2396;B2397;45;1,313740015;-2,153330088;-6,268390179;4,729100227;5705,419922;404,0270081
2397;B2398;180;0,929039001;-30,70149994;-7,367300034;4,451920033;5667,660156;494,9989929
2398;B2399;198,4349976;0,734493971;-15,35459995;-4,985320091;4,291699886;5877,069824;232,3690033
2399;B2400;123,6900024;1,674520016;-2,22823;-15,65499973;2,360110044;6063,109863;146,5220032
2400;B2401;270;1,393409967;-2,047199965;-16,39089966;1,963719964;5959,459961;876,9219971
2401;B2402;315;0,328489989;12,1736002;-11,43939972;1,629699945;6057,810059;811,059021
2402;B2403;243,4349976;1,038669944;4,024390221;-13,89900017;2,540740013;5936,459961;760,8150024
2403;B2404;161,5650024;1,46875;17,87680054;-11,0873003;1,698860049;5974,069824;669,7860107
2404;B2405;348,6900024;1,18422997;38,36619949;-14,78439999;2,172019958;6022,209961;725,2420044
2405;B2406;258,6900024;1,18422997;-7,012410164;-6,41023016;3,884710073;6109,109863;1116,530029
2406;B2407;81,86990356;1,642019987;-18,37229919;-14,6498003;2,37947011;6064,279785;977,302002
2407;B2408;225;0,985383987;-5,735660076;-17,00729942;1,465469956;6154,040039;921,96698
2408;B2409;168,6900024;1,18422997;-18,32180023;-8,185489655;2,287090063;6101,930176;189,4609985
2409;B2410;18,43490028;0,734493971;6,169529915;-3,351710081;5,244019985;6659,799805;586,2119751
2410;B2411;71,56500244;0,734493971;-20,4272995;-7,660319805;2,483439922;6186,470215;757,7109985
2411;B2412;191,3099976;1,18422997;0,233576;-14,9708004;2,227159977;5910,339844;396,2810059
2412;B2413;45;0,656958997;11,96000004;-11,96199989;3,806610107;5480,529785;1219,810059
2413;B2414;296,5650024;1,038669944;-9,140810013;-9,481189728;2,268320084;6342,870117;966,8250122
2414;B2415;174,8059998;2,563910007;10,25650024;-17,47789955;1,57656002;6440,990234;944,0339966
2415;B2416;18,43490028;0,734493971;-16,66740036;-14,56110001;2,258680105;6812,160156;896,632019
2416;B2417;270;0,464549989;-32,06710052;-9,840149879;1,762439966;6931,209961;128,7839966
2417;B2418;18,43490028;0,734493971;-14,15530014;-9,518170357;1,879510045;6838,75;318,0929871
2418;B2419;161,5650024;1,46875;-10,60830021;-6,413519859;4,023310184;7046,790039;133,9230042
2419;B2420;357,2739868;4,871640205;5,236830235;-14,18270016;3,714529991;6349,779785;743,7290039
2420;B2421;116,5650024;2,076669931;-30,4822998;-15,73490047;1,906020045;6081,97998;772,2949829
2421;B2422;3,366460085;3,949320078;1,616590023;-12,82849979;4,000989914;6291,370117;778,3859863
2422;B2423;210,9640045;1,354159951;2,099750042;-5,672840118;3,695970058;5596,25;540,9459839
2423;B2424;71,56500244;1,46875;1,863669991;-14,30370045;2,374910116;5765,910156;305,5100098
2424;B2425;11,30990028;1,18422997;6,074180126;-8,660070419;2,930089951;5976,720215;530,447998
2425;B2426;101,3099976;1,18422997;-3,096060038;-4,669640064;5,364860058;8406,780273;998,6749878
2426;B2427;208,3009949;6,826660156;-16,84429932;-12,89589977;4,584559917;8160,560059;1202,630005
2427;B2428;104,0360031;3,82517004;6,607339859;-14,11030006;3,280590057;8066,27002;1472,119995
2428;B2429;217,875;2,646519899;-0,816928983;-15,64099979;1,961629987;8315;1148,790039
2429;B2430;36,86989975;4,6354599;-6,876279831;-13,17539978;4,04279995;8914,650391;727,8850098
2430;B2431;78,69010162;2,367449999;3,180389881;-14,00759983;3,158849955;9283,959961;635,1859741
2431;B2432;175,6009979;3,025749922;-1,321380019;-12,48330021;3,940109968;9134,330078;904,1489868
2432;B2433;153,4349976;2,076669931;-18,67869949;-13,1413002;3,208899975;8342,009766;1211,410034
2433;B2434;63,43489838;1,038669944;-1,489159942;-6,341740131;2,883719921;7433,879883;714,3770142
2434;B2435;18,43490028;2,935570002;-4,206799984;-11,19139957;5,120440006;8387,169922;1018,409973
2435;B2436;284,743988;4,55396986;8,362099648;-12,07499981;5,231019974;8808,549805;706,9240112
2436;B2437;118,3010025;3,425489902;4,064260006;-16,88979912;1,775619984;8840,660156;764,0360107
2437;B2438;26,56509972;1,038669944;-46,24580002;-11,70769978;1,449180007;9531,990234;599,7579956
2438;B2439;210,9640045;1,354159951;-4,817130089;-14,0788002;3,452660084;8999,629883;518,9420166
2439;B2440;124,6949997;3,667649984;-0,938654006;-13,29469967;3,862540007;9747,009766;1197,130005
2440;B2441;261,8699951;4,915309906;-17,90010071;-11,8071003;4,851130009;9991,120117;1516,430054
2441;B2442;56,30989838;3,346179962;-3,448849916;-12,18050003;3,654819965;9640,040039;1492,23999
2442;B2443;54,7276001;11,50769997;3,072139978;-15,77340031;2,896759987;9508,980469;1315,390015
2443;B2444;78,69010162;7,070300102;-6,992619991;-13,52390003;4,157919884;8788,160156;561,5720215
2444;B2445;56,30989838;1,674520016;-4,667779922;-6,480130196;3,182670116;8621,320313;301,6650085
2445;B2446;105,2549973;5,28178978;-4,915369987;-14,00360012;3,163419962;9597,639648;628,5300293
2446;B2447;122,4710007;3,025749922;-1,914839983;-15,26169968;2,552469969;7412,189941;457,3519897
2447;B2448;171,8699951;1,642019987;2,908770084;-12,86450005;3,925930023;7447,009766;462,4689941
2448;B2449;80,53769684;2,823519945;4,291069984;-12,97309971;3,342230082;7242,850098;237,5789948
2449;B2450;198,4349976;0,734493971;-9,403499603;-9,346839905;2,300859928;7224,689941;360,9830017
2450;B2451;18,43490028;0,734493971;-0,588409007;-10,15100002;5,400929928;8680,639648;641,3439941
2451;B2452;75,96379852;1,914720058;-72,85990143;-13,45660019;2,833499908;8089,029785;1045,969971
2452;B2453;71,56500244;0,734493971;4,629799843;-12,75710011;3,259249926;7631,790039;782,7039795
2453;B2454;270;1,85758996;0,516955972;-17,86980057;1,465469956;7688,740234;1159,209961
2454;B2455;108,4349976;0,734493971;-12,72550011;-16,51250076;1,636620045;9270,919922;669,8070068
2455;B2456;225;0,328489989;-23,71369934;-13,86979961;2,609430075;1200,25;1010,690002
2456;B2457;341,5650024;0,734493971;-4,118989944;-10,05090046;2,119440079;1062,97998;919,5999756
2457;B2458;188,1300049;1,642019987;23,91710091;-6,664949894;3,617010117;684,973999;533,2189941
2458;B2459;206,5650024;1,038669944;-29,24469948;-7,030370235;3,712529898;300,4530029;303,4419861
2459;B2460;135;0,985383987;-4,865530014;-7,144309998;2,753299952;73,24120331;343,3609924
2460;B2461;270;0,929039001;0,655641019;-7,813240051;3,131570101;568,2189941;303,6560059
2461;B2462;63,43489838;1,038669944;3,774499893;-15,6171999;2,11420989;983,6209717;937,3480225
2462;B2463;270;0,929039001;-4,413929939;-1,746320009;8,89441967;885,6699829;1100,72998
2463;B2464;71,56500244;0,734493971;-63,69200134;-12,18220043;1,504310012;611,3569946;704,2930298
2464;B2465;116,5650024;2,076669931;-26,51810074;-5,217669964;4,663750172;1400,540039;1248,699951
2465;B2466;108,4349976;0,734493971;63,48460007;-10,85239983;5,476769924;1313,189941;1161,349976
2466;B2467;353,6600037;2,102440119;-1,739899993;-12,30560017;3,565129995;1070,819946;918,9710083
2467;B2468;135;0,328489989;-14,57409954;-4,840849876;4,364490032;1286,939941;1203,099976
2468;B2469;135;0,656958997;1,51936996;-16,81780052;1,549309969;964,7069702;982,4869995
2469;B2470;45;3,281349897;-13,71389961;-18,0387001;1,602499962;1393,849976;917,440979
2470;B2471;354,5599976;9,705989838;-2,804929972;-13,51229954;4,542089939;1274,97998;580,7650146
2471;B2472;341,5650024;0,734493971;-4,597219944;NA;NA;791,2180176;103,6070023
2472;B2473;321,7099915;5,604959965;5,595600128;-15,61100006;2,162240028;668,5670166;215,0980072
2473;B2474;215,5379944;3,989840031;-3,364069939;-14,88710022;2,842030048;547,1389771;225,3430023
2474;B2475;18,43490028;2,202519894;3,810600042;-17,17770004;1,776939988;850,1699829;224,9869995
2475;B2476;135;1,313740015;6,521659851;-15,54100037;1,701619983;516,3140259;616,4199829
2476;B2477;161,5650024;0,734493971;1,369809985;-12,12800026;3,693670034;759,2050171;207,3419952
2477;B2478;90;0,929039001;1,39230001;-12,79440022;3,236560106;668,1729736;366,4230042
2478;B2479;-1;0;-32,37789917;NA;NA;394,9660034;237,5130005
2479;B2480;0;0,464549989;-11,73950005;-11,06519985;1,386639953;736,0089722;384,2609863
2480;B2481;45;0,656958997;-4,810750008;-5,655389786;4,070030212;604,2119751;318,0580139
2481;B2482;81,86990356;1,642019987;0,904116988;-12,79570007;3,231400013;1123,069946;416,5090027
2482;B2483;198,4349976;0,734493971;-49,97579956;-9,341059685;2,202330112;303,5409851;640,0050049
2483;B2484;258,1109924;8,946700096;-8,279069901;-14,27890015;3,575180054;666,1680298;413,177002
2484;B2485;227,1210022;8,805430412;-3,095289946;-13,23530006;4,213940144;437,9119873;209,4850006
2485;B2486;327,5289917;3,025749922;15,34969997;-5,736430168;5,058279991;502,493988;85,80539703
2486;B2487;68,96250153;9,614589691;-1,785269976;-14,63449955;3,64312005;602,2000122;195,5980072
2487;B2488;57,52880096;3,025749922;-14,3210001;-12,79759979;4,069630146;717,6820068;215,4019928
2488;B2489;78,69010162;1,18422997;8,065210342;-11,4375;1,742059946;103,6999969;631,6970215
2489;B2490;0;1,85758996;-6,764460087;-13,70730019;1,466289997;404,2600098;479,1629944
2490;B2491;315;0,328489989;-31,8743;-7,671840191;2,719269991;224,9700012;300,0100098
2491;B2492;45;1,970190048;12,88220024;-10,92430019;1,418640018;502,5239868;577,4160156
2492;B2493;-1;0;-3,656209946;-7,012760162;2,827389956;580,7750244;655,7440186
2493;B2494;124,6949997;3,667649984;2,787039995;-9,434980392;2,605190039;472,3420105;573,2299805
2494;B2495;154,9830017;3,839169979;-13,36400032;-14,65699959;2,503799915;1107,619995;770,5349731
2495;B2496;45;0,328489989;37,31340027;-16,38960075;1,504040003;1426,189941;707,1030273
2496;B2497;139,3990021;8,503089905;-5,266749859;-13,6218996;4,398109913;2031,859985;711,1030273
2497;B2498;133,2640076;10,71850014;5,659790039;-14,33040047;3,81704998;1896,890015;683,4580078
2498;B2499;145,7839966;6,987549782;3,874660015;-14,39299965;3,65102005;1798,77002;812,6569824
2499;B2500;154,026001;9,974780083;2,173340082;-12,46609974;5,476089954;1736,189941;1149,800049
2500;B2501;157,8339996;6,740799904;-34,38629913;-17,53630066;1,792809963;1635,619995;1063,949951
2501;B2502;176,0549927;13,26220036;-4,17125988;-14,88780022;3,797840118;2152,459961;346,9039917
2502;B2503;160,0169983;5,421299934;9,057860374;-16,01070023;1,820299983;1835,01001;651,9769897
2503;B2504;28,30080032;3,425489902;-7,917310238;-12,06989956;4,832079887;2471,469971;205,9160004
2504;B2505;55,30479813;17,77070045;2,503079891;-18,89220047;1,743149996;2967,52002;1033,890015
2505;B2506;273,8139954;6,949590206;-21,56240082;-12,94089985;4,922210217;2717,340088;624,6190186
2506;B2507;103,6709976;8,775690079;26,46780014;-16,7996006;2,321089983;2583,350098;546,8469849
2507;B2508;83,53019714;21,59189987;1,220720053;-16,59749985;2,830699921;2508,969971;727,9550171
2508;B2509;101,3099976;10,53909969;-4,151299953;-14,87880039;3,236200094;2829,189941;1459,030029
2509;B2510;290,8540039;10,3263998;-7,786499977;-15,78789997;2,710459948;3000,52002;1764,380005
2510;B2511;325,8859863;8,631440163;-50,89030075;-7,847680092;12,3781004;2993,600098;1714,5
2511;B2512;0;6,934350014;-12,24289989;-15,56779957;2,658449888;3129,780029;1867,079956
2512;B2513;91,46880341;8,987460136;-4,935120106;-17,14139938;2,065510035;2436,47998;1444,76001
2513;B2514;279,6889954;9,571260452;-4,435939789;-13,15260029;4,591430187;1955,180054;888,1400146
2514;B2515;115,4629974;10,68000031;-6,716730118;-13,73069954;4,319320202;4247,839844;2377,610107
2515;B2516;249,9049988;10,03689957;-19,43099976;-14,2876997;3,685329914;3108,800049;700,4439697
2516;B2517;90;4,6354599;-12,27140045;-11,47070026;5,595950127;3667,179932;818,3129883
2517;B2518;166,6069946;9,927909851;-1,96589005;-14,52950001;3,654829979;3357,409912;689,7410278
2518;B2519;350,2179871;6,803359985;-29,46509933;-17,48769951;1,966109991;3111,719971;544,3619995
2519;B2520;144,0899963;16,18860054;-9,852999687;-15,22929955;3,504580021;2048,01001;648,6599731
2520;B2521;119,0550003;2,390079975;-4,272679806;-12,45600033;3,707299948;669,3959961;527,5380249
2521;B2522;96,34020233;4,199240208;-32,22430038;-12,20750046;4,828390121;526,0839844;274,70401
2522;B2523;346,7590027;15,81229973;-0,123939;-17,59860039;2,229569912;216,8209991;363,8630066
2523;B2524;66,16130066;10,79020023;-9,947250366;-14,04329967;4,05384016;1448,099976;953,8690186
2524;B2525;323,1300049;2,321530104;-11,9698;-12,06299973;4,395780087;919,4470215;630,7150269
2525;B2526;105,2549973;2,646519899;-38,45650101;-8,675970078;2,413399935;2228,889893;1035,890015
2526;B2527;270;0,464549989;-19,21319962;-3,950750113;5,723490238;614,4710083;587,276001
2527;B2528;306,8699951;2,321530104;-21,02470016;-10,43430042;5,432179928;1169,469971;589,0280151
2528;B2529;102,875;16,23040009;-24,19949913;-17,53210068;2,229370117;4382,839844;2531,02002
2529;B2530;227,3370056;15,70419979;-8,70168972;-6,159599781;3,359649897;5148,609863;2568,070068
2530;B2531;124,6949997;3,667649984;-11,35919952;-12,40009975;4,406939983;5097,970215;721,8530273
2531;B2532;91,63659668;8,0791502;-5,10777998;-12,31229973;5,431660175;5050,319824;675,3250122
2532;B2533;59,53450012;9,085630417;-12,06280041;-1,342829943;9,659070015;5977,069824;2687,47998
2533;B2534;127,5690002;7,574910164;-20,90769958;-6,568520069;3,606669903;5811,359863;2683,370117
2534;B2535;327,9949951;4,374139786;-6,519470215;-5,436240196;3,778949976;7942,569824;1425,930054
2535;B2536;74,05460358;10,04199982;-12,97809982;-6,521900177;3,581769943;7959,930176;1268,77002
2536;B2537;89,0121994;25,18950081;-5,783549786;-17,23819923;2,490230083;7421,060059;1308,420044
2537;B2538;315;10,71370029;-11,44069958;-13,60840034;4,14413023;7416,529785;1424,930054
2538;B2539;149,3000031;16,79109955;-0,903073013;-17,14340019;2,35007;8295,55957;3621,070068
2539;B2540;311,9869995;6,225409985;-56,645401;-9,327610016;8,964639664;8646,120117;3654,47998
2540;B2541;135;0,985383987;-30,00029945;-7,683979988;9,633500099;8424,469727;3630,899902
2541;B2542;147,8040009;7,370240211;-11,7347002;-16,33819962;2,402230024;6606,740234;1038,109985
2542;B2543;83,29019928;7,901519775;4,292379856;-15,2489996;3,006289959;6963,709961;1054,839966
2543;B2544;81,02739716;4,45897007;-5,630690098;-14,30760002;3,31111002;6919,959961;884,7800293
2544;B2545;38,41809845;8,533840179;-9,737070084;-14,55020046;3,55050993;6594,890137;587,2069702
2545;B2546;99,46230316;5,633399963;-2,548269987;-12,75990009;4,673570156;6295,75;384,4930115
2546;B2547;144,4620056;5,972720146;-7,78373003;-12,4307003;4,949709892;6245,649902;262,9620056
2547;B2548;135;1,970190048;-43,58200073;-1,508620024;8,497799873;6226,560059;116,5719986
2548;B2549;66,80139923;10,49499989;-0,666134;-14,72879982;2,723459959;6382,569824;134,1199951
2549;B2550;233,1300049;4,6354599;-28,61079979;-11,34570026;1,540120006;6416,529785;30,39850044
2550;B2551;344,0549927;6,732940197;3,702670097;-10,72399998;7,27903986;6653,490234;420,3580017
2551;B2552;327,9949951;4,374139786;18,44930077;-13,01910019;3,997220039;6463,310059;341,7810059
2552;B2553;180;0,464549989;4,024250031;-9,340760231;6,867519855;6542,259766;273,4710083
2553;B2554;304,2160034;6,987549782;10,65649986;-15,42819977;2,177939892;6460,649902;164,5700073
2554;B2555;83,65979767;2,102440119;-5,606770039;-7,127260208;2,762340069;6308,930176;244,8990021
2555;B2556;234,2109985;12,12860012;5,523459911;-14,51099968;3,39831996;6341,689941;91,09680176
2556;B2557;60,94540024;7,13725996;0,283399999;-6,43625021;3,171740055;6289,220215;520,2609863
2557;B2558;177,7089996;5,791840076;-54,00320053;-7,102600098;2,841320038;6165,080078;644,6040039
2558;B2559;338,1990051;2,500149965;-3,114979982;-5,60036993;4,112999916;6059,939941;1018,070007
2559;B2560;302,0050049;4,374139786;-9,567689896;-8,18435955;2,453099966;5956,870117;1134,380005
2560;B2561;315;1,313740015;-65,25559998;-1,535150051;8,462679863;5974,149902;1035,810059
2561;B2562;294,4440002;5,595449924;-13,19639969;-8,943039894;2,165260077;5796,879883;1006,659973
2562;B2563;29,74489975;3,740080118;-56,79959869;-4,164820194;4,995639801;5634,490234;808,9749756
2563;B2564;247,6199951;12,60389996;-7,652490139;-15,75739956;2,958139896;4862,910156;1028,900024
2564;B2565;243,4349976;10,27630043;-27,90019989;-16,70479965;2,419919968;4910,689941;1098,819946
2565;B2566;332,4750061;17,9822998;-3,474289894;-18,90509987;1,746289968;4785,310059;1588,439941
2566;B2567;216,2539978;12,74740028;-1,959380031;-14,64649963;3,461159945;5401,370117;1037,76001
2567;B2568;81,86990356;6,541309834;-39,88909912;-11,49339962;6,512710094;4475,029785;1969,939941
2568;B2569;169,6950073;5,17979002;-31,74209976;-9,373419762;7,986969948;4150,049805;1863,660034
2569;B2570;321,0090027;12,35649967;-11,94139957;-13,70030022;4,601200104;3193,189941;857,5180054
2570;B2571;323,1300049;6,934350014;-20,83709908;-11,84290028;5,902939796;2441,879883;793,1279907
2571;B2572;302,6919861;17,88750076;-2,279740095;-13,41409969;3,855050087;2326,360107;687,9329834
2572;B2573;177,5099945;5,332049847;-24,46570015;-2,091409922;6,742229939;2228,310059;583,5900269
2573;B2574;328,348999;19,17040062;1,096779943;-17,21870041;2,487799883;2136,929932;678,3900146
2574;B2575;278,8420105;10,46049976;-9,915519714;-17,28590012;2,130350113;2317,629883;523,0549927
2575;B2576;278,7460022;6,087329865;-1,67900002;-14,29880047;3,540220022;1662,670044;800,875
2576;B2577;324,4620056;1,997339964;-17,13929939;-5,105050087;4,143899918;1491,709961;755,2609863
2577;B2578;18,43490028;10,17510033;4,34555006;-16,29820061;2,44749999;221,7200012;146,552002
2578;B2579;326,8890076;6,352039814;-4,671649933;-17,06349945;1,928359985;457,5320129;389,2430115
2579;B2580;59,74359894;6,426790237;0,427774996;-15,30200005;2,840379953;608,0599976;591,1760254
2580;B2581;238,3930054;7,0553298;-3,459599972;-13,26159954;4,373720169;1141,819946;1164,040039
2581;B2582;84,80560303;5,117579937;-18,34410095;-11,09770012;6,516660213;1303,400024;1315,77002
2582;B2583;93,01280212;4,410699844;-17,30669975;-14,08689976;3,296020031;872,0540161;1020,109985
2583;B2584;75,96379852;1,914720058;27,25860023;-15,05239964;2,207259893;876,3649902;1076,22998
2584;B2585;162,2160034;12,71570015;-0,421092987;-17,2779007;2,255280018;819,0170288;737,9130249
2585;B2586;68,96250153;3,231859922;1,296460032;-13,28359985;3,441999912;710,9509888;528,302002
2586;B2587;97,69609833;8,607150078;6,471330166;-15,46759987;2,870739937;813,4899902;596,4439697
2587;B2588;102,5289993;4,275080204;-3,400259972;-10,78969955;6,012179852;1269,310059;857,0219727
2588;B2589;101,3099976;1,18422997;-10,56809998;-16,62030029;1,503919959;1235,569946;751,1259766
2589;B2590;256,7590027;8,059619904;2,001329899;-14,15400028;3,893889904;1270,140015;844,2020264
2590;B2591;345,4660034;6,451509953;-0,346121997;-14,47259998;3,344619989;1334,75;903,1829834
2591;B2592;45;2,626110077;9,374210358;-11,35280037;4,314040184;1103,52002;641,4210205
2592;B2593;68,96250153;3,231859922;0,528994024;-12,02600002;4,698740005;901,4050293;458,4750061
2593;B2594;135;0,328489989;-44,31140137;-4,235390186;5,406760216;989,3569946;825,5419922
2594;B2595;-1;0;-6,294509888;-7,209410191;2,780309916;588,2600098;300,4410095
2595;B2596;284,0360107;5,72713995;-26,76099968;-13,22630024;4,40474987;1090,900024;886,302002
2596;B2597;122,4710007;3,025749922;5,627230167;-14,91429996;2,116559982;845,598999;714,8189697
2597;B2598;144,4620056;1,997339964;-7,845860004;-15,84329987;2,019340038;823,7050171;914,697998
2598;B2599;96,34020233;8,353839874;3,191080093;-15,62269974;2,924060106;770,3309937;834,3200073
2599;B2600;108,4349976;1,46875;-10,32789993;-15,81779957;1,765920043;623,7969971;777,367981
2600;B2601;102,5289993;12,64000034;-3,698189974;-14,5873003;3,839070082;972,690979;465,8039856
2601;B2602;141,6329956;13,93879986;5,518750191;-17,04540062;2,426660061;841,1740112;732,0570068
2602;B2603;60,52410126;6,113460064;5,702929974;-16,02890015;2,514709949;880,9619751;261,0320129
2603;B2604;32,90520096;4,692790031;-10,67099953;-13,5710001;3,988369942;785,632019;528,3300171
2604;B2605;147,0950012;13,83469963;-3,232160091;-15,22970009;3,384449959;1006,52002;607,5949707
2605;B2606;28,88660049;28,24010086;0,440034002;-18,49650002;2,104279995;1080,199951;718,8060303
2606;B2607;131,8200073;5,901050091;-6,022490025;-4,767149925;4,687129974;2218,649902;342,2250061
2607;B2608;195,2550049;2,646519899;-5,006120205;-1,76027;8,178250313;2604,800049;652,2440186
2608;B2609;91,97489929;6,709290028;-20,03580093;-10,77900028;6,675600052;2461,469971;799,1370239
2609;B2610;23,19860077;5,291880131;-12,74370003;-13,59720039;3,717129946;1046,380005;1068,349976
2610;B2611;333,4349976;1,038669944;-4,148029804;-6,645510197;3,078229904;2109,909912;73,50379944
